"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",164,0,1
"3",4637,0,1
"4",3,0,1
"5",426,0,1
"6",8028,0,1
"7",13255,0,1
"8",12,0,1
"9",7,0,1
"10",1,0,1
"11",483,0,1
"12",0,0,1
"13",0,0,1
"14",0,0,1
"15",48,0,1
"16",0,0,1
"17",1335,0,1
"18",0,0,1
"19",0,0,1
"20",427,0,1
"21",1,0,1
"22",64,0,1
"23",2,0,1
"24",6,0,1
"25",0,0,1
"26",2,0,1
"27",0,0,1
"28",0,0,1
"29",433,0,1
"30",146,0,1
"31",152,0,1
"32",0,0,1
"33",20,0,1
"34",57,0,1
"35",0,0,1
"36",0,0,1
"37",0,0,1
"38",791,0,1
"39",0,0,1
"40",1,0,1
"41",0,0,1
"42",214,0,1
"43",18,0,1
"44",0,0,1
"45",145,0,1
"46",0,0,1
"47",0,0,1
"48",0,0,1
"49",21,0,1
"50",0,0,1
"51",0,0,1
"52",0,0,1
"53",38,0,1
"54",6,0,1
"55",0,0,1
"56",0,0,1
"57",17,0,1
"58",0,0,1
"59",0,0,1
"60",0,0,1
"61",0,0,1
"62",10503,0,1
"63",0,0,1
"64",0,0,1
"65",2210,0,1
"66",3,0,1
"67",0,0,1
"68",4,0,1
"69",0,0,1
"70",1,0,1
"71",0,0,1
"72",3,0,1
"73",0,0,1
"74",0,0,1
"75",0,0,1
"76",0,0,1
"77",0,0,1
"78",1,0,1
"79",0,0,1
"80",0,0,1
"81",0,0,1
"82",0,0,1
"83",0,0,1
"84",2,0,1
"85",0,0,1
"86",2,0,1
"87",0,0,1
"88",0,0,1
"89",0,0,1
"90",0,0,1
"91",0,0,1
"92",103,0,1
"93",142,0,1
"94",29,0,1
"95",445,0,1
"96",188,0,1
"97",22,0,1
"98",0,0,1
"99",5,0,1
"100",0,0,1
"101",2,0,1
"102",877,0,1
"103",3012,0,1
"104",22,0,1
"105",0,0,1
"106",0,0,1
"107",68,0,1
"108",1,0,1
"109",2,0,1
"110",140,0,1
"111",223,0,1
"112",0,0,1
"113",0,0,1
"114",0,0,1
"115",0,0,1
"116",75,0,1
"117",6,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",1,0,1
"122",0,0,1
"123",0,0,1
"124",0,0,1
"125",0,0,1
"126",66,0,1
"127",85,0,1
"128",69,0,1
"129",0,0,1
"130",2075,0,1
"131",49,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",0,0,1
"136",0,0,1
"137",31,0,1
"138",0,0,1
"139",181,0,1
"140",27,0,1
"141",57,0,1
"142",0,0,1
"143",0,0,1
"144",0,0,1
"145",232,0,1
"146",158,0,1
"147",0,0,1
"148",0,0,1
"149",0,0,1
"150",1758,0,1
"151",0,0,1
"152",0,0,1
"153",0,0,1
"154",7,0,1
"155",0,0,1
"156",0,0,1
"157",0,0,1
"158",0,0,1
"159",0,0,1
"160",32,0,1
"161",0,0,1
"162",23,0,1
"163",983,0,1
"164",94,0,1
"165",237,0,1
"166",0,0,1
"167",0,0,1
"168",0,0,1
"169",0,0,1
"170",1003,0,1
"171",0,0,1
"172",0,0,1
"173",0,0,1
"174",5,0,1
"175",2,0,1
"176",8,0,1
"177",0,0,1
"178",5,0,1
"179",0,0,1
"180",0,0,1
"181",0,0,1
"182",0,0,1
"183",2,0,1
"184",5,0,1
"185",0,0,1
"186",0,0,1
"187",0,0,1
"188",0,0,1
"189",0,0,1
"190",10,0,1
"191",0,0,1
"192",0,0,1
"193",0,0,1
"194",0,0,1
"195",0,0,1
"196",0,0,1
"197",0,0,1
"198",0,0,1
"199",1,0,1
"200",0,0,1
"201",0,0,1
"202",0,0,1
"203",0,0,1
"204",0,0,1
"205",0,0,1
"206",10,0,1
"207",0,0,1
"208",0,0,1
"209",0,0,1
"210",0,0,1
"211",0,0,1
"212",9,0,1
"213",0,0,1
"214",0,0,1
"215",0,0,1
"216",0,0,1
"217",0,0,1
"218",0,0,1
"219",0,0,1
"220",0,0,1
"221",64,0,1
"222",32651,0,1
"223",0,0,1
"224",1181,0,1
"225",0,0,1
"226",0,0,1
"227",0,0,1
"228",5296,0,1
"229",2057,0,1
"230",345,0,1
"231",0,0,1
"232",0,0,1
"233",0,0,1
"234",0,0,1
"235",0,0,1
"236",21,0,1
"237",0,0,1
"238",226,0,1
"239",0,0,1
"240",0,0,1
"241",0,0,1
"242",193,0,1
"243",0,0,1
"244",995,0,1
"245",0,0,1
"246",0,0,1
"247",632,0,1
"248",0,0,1
"249",0,0,1
"250",0,0,1
"251",0,0,1
"252",691,0,1
"253",0,0,1
"254",0,0,1
"255",0,0,1
"256",0,0,1
"257",75,0,1
"258",242,0,1
"259",0,0,1
"260",0,0,1
"261",84,0,1
"262",121,0,1
"263",0,0,1
"264",0,0,1
"265",0,0,1
"266",0,0,1
"267",0,0,1
"268",1,0,1
"269",0,0,1
"270",8,0,1
"271",0,0,1
"272",0,0,1
"273",0,0,1
"274",0,0,1
"275",0,0,1
"276",0,0,1
"277",2,0,1
"278",36,0,1
"279",6,0,1
"280",0,0,1
"281",0,0,1
"282",42,0,1
"283",0,0,1
"284",0,0,1
"285",0,0,1
"286",34,0,1
"287",1,0,1
"288",0,0,1
"289",70,0,1
"290",0,0,1
"291",0,0,1
"292",0,0,1
"293",0,0,1
"294",0,0,1
"295",0,0,1
"296",505,0,1
"297",69,0,1
"298",0,0,1
"299",0,0,1
"300",0,0,1
"301",681,0,1
"302",0,0,1
"303",476,0,1
"304",0,0,1
"305",0,0,1
"306",7,0,1
"307",0,0,1
"308",0,0,1
"309",0,0,1
"310",0,0,1
"311",0,0,1
"312",0,0,1
"313",0,0,1
"314",0,0,1
"315",0,0,1
"316",3,0,1
"317",0,0,1
"318",0,0,1
"319",0,0,1
"320",0,0,1
"321",0,0,1
"322",6,0,1
"323",0,0,1
"324",133,0,1
"325",743,0,1
"326",0,0,1
"327",0,0,1
"328",0,0,1
"329",0,0,1
"330",0,0,1
"331",0,0,1
"332",0,0,1
"333",1,0,1
"334",0,0,1
"335",0,0,1
"336",0,0,1
"337",0,0,1
"338",1,0,1
"339",0,0,1
"340",0,0,1
"341",0,0,1
"342",31,0,1
"343",0,0,1
"344",0,0,1
"345",0,0,1
"346",0,0,1
"347",1181,0,1
"348",0,0,1
"349",0,0,1
"350",38,0,1
"351",0,0,1
"352",0,0,1
"353",0,0,1
"354",0,0,1
"355",0,0,1
"356",11603,0,1
"357",10380,0,1
"358",13078,0,1
"359",1326,0,1
"360",0,0,1
"361",0,0,1
"362",194,0,1
"363",0,0,1
"364",0,0,1
"365",4828,0,1
"366",910,0,1
"367",0,0,1
"368",7,0,1
"369",1,0,1
"370",41,0,1
"371",0,0,1
"372",0,0,1
"373",0,0,1
"374",0,0,1
"375",0,0,1
"376",0,0,1
"377",0,0,1
"378",0,0,1
"379",0,0,1
"380",0,0,1
"381",0,0,1
"382",0,0,1
"383",0,0,1
"384",0,0,1
"385",0,0,1
"386",0,0,1
"387",0,0,1
"388",3,0,1
"389",11,0,1
"390",61,0,1
"391",0,0,1
"392",0,0,1
"393",0,0,1
"394",15,0,1
"395",0,0,1
"396",33,0,1
"397",0,0,1
"398",0,0,1
"399",0,0,1
"400",2,0,1
"401",1,0,1
"402",0,0,1
"403",0,0,1
"404",0,0,1
"405",0,0,1
"406",0,0,1
"407",0,0,1
"408",157,0,1
"409",0,0,1
"410",216,0,1
"411",0,0,1
"412",0,0,1
"413",0,0,1
"414",3,0,1
"415",0,0,1
